entrez_id,mean_log2FC,n_probes
3973,0.0040865341875,1
83482,0.0040825014375001,2
401081,0.0040811034375001,1
8600,0.0040807305937498,2
79758,0.0040790123055556475,3
11249,0.004045683479166634,3
114798,0.0040315383125002,1
399669,0.00400969193749985,2
201633,0.0039974965625,1
100233209,0.0039953231249998,1
6457,0.0039833126527775665,3
5916,0.0039818028333336005,3
5345,0.0039717770000002,1
80868,0.003949268875,1
645090,0.0039488336875002,1
196913,0.0039369148124999,1
202151,0.0039368933124999,1
3198,0.0039070228749991,1
7454,0.00390657524999985,2
57167,0.0038825643125002,1
94121,0.0038599485902778654,3
2538,0.00385348328124995,2
910,0.0038367059999999,1
5651,0.00382595188541665,2
6534,0.0038239448958341,1
29063,0.003815987513888633,3
101927648,0.0038144075624999,1
51332,0.0037999885833341,1
6699,0.0037844048124999,1
4589,0.0037782735937499498,2
30845,0.003773476076388766,3
101927829,0.0037572313125,1
100129597,0.0037476943750003,1
54726,0.0037464271562502004,4
722,0.0037405196875002,1
26341,0.0037263426562497,2
100128788,0.0037054377291672,1
7173,0.0036949499374996,1
7528,0.003684507944444008,6
100506047,0.0036787857083333,1
284083,0.0036779661874999,1
127833,0.0036732844374998,1
100507466,0.0036147583749999,1
285961,0.0036116292500003,1
101927657,0.0035906899375,1
390063,0.0035775355000002,1
439927,0.0035693908124998,1
7276,0.0035642638750004,1
147968,0.0035566727499998,1
79172,0.0035549173750002022,2
85495,0.0035317609374998,1
85478,0.0035292710625001987,3
5596,0.0035220191874999664,3
56479,0.00351259610416645,2
125919,0.0035065759374997,1
54476,0.0035059422499994913,4
64446,0.0035058280937500497,2
9742,0.0035008518680556266,3
57828,0.0034979574374997997,3
136332,0.0034930276250002,1
155465,0.0034908918750002,1
158046,0.003479945,1
80728,0.003474389020833,1
157724,0.0034710863750002,1
56107,0.0034516915624998,1
8326,0.0034457647500012,1
340527,0.0034427161249999,1
155054,0.00341697400000005,2
5733,0.003396687647916785,10
100130609,0.003390650375,1
57634,0.0033702000104164423,4
51270,0.0033669293541662,1
101929897,0.003361522125,1
23552,0.0033549276875,1
101927808,0.0033495248124997,1
414777,0.0033419170937498133,10
340419,0.0033067080624999,1
280665,0.0032946641875,1
157378,0.003289531343750006,2
27094,0.0032807231041669,1
143471,0.0032792508125001,1
376693,0.0032782121874999,1
9982,0.0032422416874999,1
10246,0.0032260271250001,1
284080,0.00322197759375005,2
4063,0.003200261895833401,3
642280,0.0031892452500001,1
81622,0.0031866960486108035,3
83850,0.0031575273749998322,3
63894,0.00315726980208275,2
150159,0.0031527814861110996,3
554207,0.0031422131875,1
54959,0.0031399851249998,1
101928460,0.0031301559374998,1
100130417,0.0031147953958332504,2
200959,0.0031130803749999,1
1398,0.003096040208333199,3
55345,0.0030933485312500987,4
64854,0.0030906439583340273,4
6407,0.0030866809374998,1
102723742,0.0030838066874996,1
641702,0.0030759599375,1
54894,0.0030662320208332,1
101927359,0.0030553260624999,1
101927702,0.0030414629374999,1
2768,0.0029759368437502903,2
10878,0.0029583493749999997,2
4104,0.00294631987499965,2
51384,0.0029327431250001,2
136991,0.0029218332499998,1
101927396,0.0029079256249997,1
133491,0.00289643674999995,2
10690,0.0028945795833334002,3
100505715,0.0028905143125017,1
400654,0.0028654935625,1
163720,0.0028647778124999,1
286411,0.0028604654999999,1
100506697,0.0028440718541675,1
100129583,0.0028401425000001,1
101928999,0.002839502375,1
102723932,0.0028322951250001,1
54827,0.0028321808125002,1
7353,0.0028281346874994,1
8471,0.0028269039374997,1
220202,0.002812246875,2
101927292,0.0028113355000001,1
101928708,0.0028065826875001,1
729522,0.0027907213125,1
100874063,0.0027895275624998,1
201176,0.002788588362499933,5
169270,0.0027850691458333,1
100316868,0.0027829276944443333,3
440087,0.002780618,1
79992,0.002764559375,1
136306,0.0027594165624997,1
127003,0.0027591028124995,1
101930028,0.0027528023125,1
60680,0.0027502170694443336,3
131177,0.0027470898749997,1
441086,0.0027435620624998,1
100287227,0.0027153904374994,1
400120,0.0027131854999997,1
151888,0.0027030756874997,1
100271840,0.0027008991874999,1
1366,0.0026842743749999,1
6326,0.0026665200937501,2
100505824,0.0026373201875,1
440854,0.0026353821875,1
28970,0.0026272817222229294,3
92552,0.0026237881250001,1
284415,0.0026205349375003,1
137196,0.0026089162291667,1
390035,0.0025860201249998,1
257313,0.0025834368124999,1
222696,0.00257612334375,2
101929662,0.0025744916875001,1
10279,0.0025597503750001,1
324,0.002555983304166509,5
84307,0.002505086862499795,5
7221,0.0025022526875,1
339965,0.00248569009374995,2
9051,0.0024710468124995,1
4761,0.0024609470625001,2
646450,0.0024501228124997,1
123876,0.00244925359375015,4
161829,0.0024485368125,1
7827,0.0024475135624997,1
101928731,0.0024302632499999,1
3857,0.0024281059375002,1
79755,0.0024198639374999,1
92565,0.0024050257708334,1
101929196,0.0023890358750002,1
83597,0.0023828069583333496,2
55840,0.0023816221527777903,3
101927574,0.0023743196249998,1
65998,0.0023468204270833543,2
51066,0.0023428636875002,1
255220,0.0023373560416666,1
54067,0.002324803854167,2
221395,0.0022832656770850057,2
4184,0.0022811031874998,1
7401,0.0022683113958333334,3
50853,0.0022656048749998,1
6582,0.0022578150624998,1
4951,0.0022335763124998,1
9985,0.0022329598437498,2
728039,0.0022136852499996,1
442524,0.0021926346874998,1
245934,0.0021780341249999,1
100128782,0.0021670093906249535,4
7270,0.002157781677082596,2
3642,0.0021431860624998,1
283349,0.0021378136388890967,3
101928663,0.002129081125,1
128861,0.0021287291875,1
3687,0.0021198167083333955,2
1015,0.0021114787916665,1
101930608,0.0021011561250001,1
6660,0.0020960472395833776,4
388407,0.0020916749999999,1
56300,0.0020905599375002,1
100507267,0.00208656700000005,2
65243,0.0020788321874998,1
285740,0.00207461428124975,2
101928100,0.0020689615624993,1
54766,0.0020567141354166,2
3890,0.0020562330625,1
23397,0.0020491751875,1
729420,0.0020393729374998,1
30814,0.0020387875624998,1
317702,0.0020333564374999,1
338799,0.002033184805555699,3
154664,0.0020210292291666667,3
7224,0.0020200165625001,1
7484,0.0020115136250002,1
101929949,0.0020103964375,1
285500,0.0019959266875,1
7126,0.001994368031249749,2
157381,0.0019893502499999,2
161003,0.0019822660833335,1
9085,0.0019767650208333005,2
100505601,0.0019695884166659,1
221301,0.0019615541250002,1
283547,0.0019576808749999,1
647589,0.0019546438229165464,2
100874074,0.0019461312499999,1
3750,0.0019374976249997,1
284525,0.00193140868749995,2
113835,0.0019288253750002,1
145773,0.0019087417291663,2
101928893,0.0019012789375003,1
283310,0.0018952371250002,1
339862,0.0018853149375002,1
8995,0.0018826094375001,1
9824,0.0018811832291669,1
441519,0.0018786679062501,2
5273,0.0018759639999998,1
652,0.0018747991666669,1
1830,0.0018659166874999,2
101927682,0.0018552450625,1
26105,0.0018492736249999,1
56158,0.0018477060625001,1
100131347,0.0018449516249998,1
150135,0.0018416310625002,1
101928689,0.0018397310625002,1
91074,0.00183866375,1
5261,0.001837213138889,3
4225,0.0018306831874999,1
55789,0.0018232932499997,1
132864,0.0018156094374989773,3
152586,0.0018141995,1
100506797,0.0018120385625,1
100507533,0.0018055884999998,1
55138,0.0017983655937501,2
26013,0.0017975757187501846,6
2646,0.0017662302499998,1
51314,0.0017633945624999,1
80157,0.001762523395833153,2
60467,0.00175538525,1
90625,0.0017488487500001,1
340168,0.00174474225,1
6000,0.0017397926249999999,2
64922,0.0017358492499996,1
79747,0.0017278597499998,1
221927,0.0017271883749998,1
83853,0.0017199229687501,2
55,0.0017083861944442334,3
100507351,0.0017072552499999,1
147199,0.0017040659375,1
100507261,0.0016847925624992,1
101927210,0.0016770589999999,1
55423,0.0016769015416666,2
219670,0.0016731793124997,1
170393,0.0016694142499997,1
56344,0.0016637725000001,1
23519,0.0016626820208331,1
79847,0.0016622178750007,1
440356,0.0016592388125,1
100379661,0.0016555473749999,1
100132285,0.0016542310000002,1
2986,0.0016515254375,1
168975,0.0016505233333332474,2
100507506,0.0016424046250005,1
102724162,0.0016369514375003,1
285368,0.0016233579375,1
113452,0.0016122032083325,1
400748,0.0016104155,1
7367,0.0016068110625,1
101929648,0.0015928149374997,1
7363,0.001590491625,1
85481,0.0015895305625002,1
6096,0.0015853876874999335,3
100506331,0.0015801638124997,1
101929229,0.0015771769374999,1
285286,0.001575109875,1
101927358,0.0015702444999998,1
146456,0.0015701694583332,1
340602,0.0015549638750003,1
6804,0.001545127875,1
128218,0.0015380241875,1
145501,0.0015185916875002,1
140771,0.0015091436875001,1
286234,0.00150888456249995,2
57469,0.0014955054999994,1
149998,0.001493200125,1
151258,0.0014920005000003,1
401288,0.0014890191874998,1
56672,0.0014757501944451985,3
28673,0.0014657926875001,1
79919,0.0014657518124998,1
142684,0.0014619132083333,1
170063,0.0014612336874999,1
1586,0.00145465243750005,2
388963,0.0014459376875,1
9597,0.0014319801874997,1
353088,0.0014292359999998,1
159296,0.0014082486249997,1
283089,0.00140444623958345,2
3884,0.0013923265625002,1
101927948,0.0013810913125,1
641339,0.0013806815000001,1
101928491,0.0013791367500002,1
100506660,0.0013780676250001,1
285668,0.0013729713333332,1
286190,0.00137215125,1
100128840,0.0013636106249999,1
100130548,0.0013569519583334,1
162655,0.0013544800138887009,3
8632,0.0013433386250001499,2
101927565,0.001342599625,1
283080,0.0013416755833333,1
125115,0.00134003590625005,2
101929505,0.0013370361249998,1
641515,0.0013318080000002,1
102725438,0.0013288236250001,1
374654,0.0013234695625006,1
101929524,0.00132046525,1
6370,0.0013166103749999,1
101929511,0.0013147766874999,1
100874016,0.0013136266875002,1
158405,0.0013125787708339488,2
117154,0.0013116208750001,1
133874,0.0013057365833333001,3
642273,0.0013054598124999,1
128859,0.0013018581249997,1
635,0.0013016914374999,1
101929450,0.00130087074999995,2
136263,0.00129392488541665,2
26659,0.0012882224999999,1
101928773,0.0012739195625002,1
114788,0.0012703637500002,1
56099,0.0012701021250001,2
284801,0.0012669181875,1
126695,0.0012636258124998,1
337977,0.0012572925624998,1
89778,0.0012465162499997,1
55911,0.001237772375001,1
158401,0.00123443249999995,2
80131,0.00123341671874995,2
286467,0.0012328329374997,1
85291,0.0012306830624999,1
2624,0.0012236877708328004,3
83998,0.0012211378333333,3
3565,0.0012208030937499,2
79742,0.0012152375833332993,4
100506082,0.0012100266875001,1
387486,0.0011764014270834507,2
118738,0.0011747733749998,1
282763,0.0011690289375001,2
81472,0.0011473080000001,1
54936,0.001131311520834,1
3013,0.00113071096874985,2
2741,0.0011297109375001,1
101928283,0.0011288569999998,1
100506757,0.0011280165624998,1
285889,0.001116004125,1
1261,0.0011156274999999,1
285000,0.0011126434375001,1
606,0.00110513259374985,2
101929180,0.0010968011875003,1
3233,0.0010914676250002,1
149643,0.0010857966249999,1
101559451,0.0010849513750001,1
1809,0.001082521333332272,3
283197,0.0010724121041665,3
497259,0.00107129984375005,2
3859,0.0010708218749999,1
100505609,0.0010639017812499498,2
340390,0.0010576296875002,1
3227,0.0010562767083333,1
266811,0.0010512118750001,1
101929040,0.0010454229999998,1
283455,0.00102844487499995,2
100507395,0.0010261347291669,1
283914,0.0010256737916671,1
286183,0.0010230983750001,1
1557,0.00102273225,1
100131662,0.0010110867916668,1
100507428,0.0010022131250000334,3
3283,0.00099762853124985,2
646282,0.0009759756250002,1
100506874,0.0009694171249998,1
3257,0.0009693445999999801,5
157693,0.00096339646875005,2
26154,0.0009621207500001,1
101927220,0.0009582412499997,1
56154,0.00095609559374995,2
101929241,0.0009547360000001,1
642426,0.0009502286875,1
160824,0.00094845425,1
574414,0.0009412691250001,1
100505676,0.0009397852499999,1
608,0.0009337403125,1
283387,0.0009312556250002,1
4321,0.0009295259999997,1
3888,0.0009188165625002,1
259,0.00091718318750005,2
153745,0.0009162588541666666,3
81572,0.0009142744791681,1
400512,0.00091261359375005,2
83758,0.0009116414374998,1
11026,0.0009054862916668,1
55451,0.0009016501250003,1
283673,0.0008991154374999,1
100505854,0.0008951992291659494,2
283352,0.0008933498229164,2
390066,0.0008733761875001,1
5746,0.0008722128124998,1
101927176,0.0008700902499998,1
83744,0.0008681479999999,1
388456,0.0008580581249999,1
283483,0.000854936125,1
3976,0.0008516649999998,1
10255,0.0008508810625,1
647476,0.0008506566249999,1
100128191,0.0008446673749999,1
100508046,0.0008426341874998,1
8403,0.0008397945624998,1
101927363,0.0008382022500001,1
101060264,0.0008337978749999,1
5055,0.0008321961874999,1
139170,0.0008308454583332,1
101929284,0.0008234676875003,1
442523,0.0008145717499998,1
3446,0.0008080911250001,1
63948,0.0008066776249999,1
7994,0.0008025573593757468,4
388699,0.00079369250000005,2
283745,0.00078963768750005,2
84099,0.0007870039374999,1
112937,0.00077159771874985,2
55620,0.0007675796874999,1
1581,0.0007639617500001,1
121355,0.0007631540625001,1
222894,0.0007486201249999,1
51350,0.0007472183749999,1
64100,0.000745368625,1
86614,0.0007422136249999,2
26246,0.0007421326875000333,3
101927133,0.0007306214375,1
100132386,0.0007292376875001,1
11162,0.0007246194270829,2
100133205,0.0007222491875,1
100289211,0.0007193440624999,1
283480,0.00071908,1
55998,0.0007146102499997,1
145845,0.0007063884999998,1
64342,0.0007036853125003267,4
4880,0.0006984168749997,1
339822,0.0006976120000001,1
349408,0.0006971976875003,1
638,0.0006966936458332,1
286059,0.0006965874375,2
100131275,0.0006924544999997,1
79100,0.0006855242500001,1
6954,0.0006848734375002,1
7101,0.0006778185000002,1
619455,0.0006694890625,1
255762,0.0006637954374997,1
63970,0.0006590553229165247,4
50508,0.0006586175624998,1
283045,0.00065804768749995,2
29949,0.0006510093750002,1
2125,0.0006455231250002,1
339488,0.0006212990208331,1
132946,0.0006115521249991,1
90060,0.0006085916562499,2
6527,0.0006077955000001,1
79949,0.0006053072187498999,2
404216,0.0006047531250001,1
130951,0.0006030931562500752,4
225,0.0005984080624998,1
101928314,0.0005976230937499005,2
101928251,0.0005909320624999,1
101929110,0.000581988875,1
8587,0.0005737536875001,1
283755,0.0005732369999997,1
642691,0.0005712104374997,1
387837,0.00057004187499985,2
280664,0.0005660848124997,1
101927017,0.0005594235625001,1
10718,0.0005576980624999,1
101929456,0.0005546676875001,1
9350,0.0005535559375,1
100852408,0.0005481909375002,1
102800310,0.00054727325,1
152118,0.0005416419375001,1
101929741,0.0005191165,1
125997,0.0005165128124997,1
8329,0.0005148012291667,2
84673,0.00051362928124995,2
9719,0.0005060753125007,1
283238,0.0005029096249997,1
5671,0.0005005443333332333,3
101928661,0.00050039525,1
100131434,0.0004991089687500505,2
146849,0.0004888009375001,1
207147,0.000488726875,1
387597,0.00048821138541675,2
101929272,0.0004834783125002,1
401612,0.0004797064062498002,2
254187,0.0004741956874996,1
338661,0.0004739431875,1
283446,0.0004738405624999,1
8747,0.0004733046562499499,2
100508631,0.0004713116874999,1
122481,0.000469763218750025,4
161753,0.0004638835000001,1
56923,0.0004616568749997,1
3593,0.0004613310625001,1
9645,0.0004592273385417567,4
932,0.00045728484375005,2
374973,0.0004554319375,1
646627,0.00045422284375004683,2
284339,0.0004448908125,1
101926942,0.0004363392499997,1
284391,0.0004341307083335494,2
27036,0.0004293117430549572,3
401463,0.00042604845833335,2
283685,0.0004240492499998,1
100507143,0.0004235167500001,1
284402,0.0004201076250001,1
101927659,0.0004175180625001,1
319,0.0004156033125002,1
133558,0.00041362583333330003,3
89872,0.0004074614375002,1
728805,0.0004031263750001,1
283731,0.0003925416250001,1
147429,0.00038466034375005,2
1558,0.00038420553124995,2
10047,0.0003812608125,1
401176,0.0003771675416666,1
100505564,0.000375012708333,1
480,0.0003731791249998704,3
129684,0.00037194396874995,2
103283057,0.0003689753125,1
101927604,0.0003671270625003,1
101929757,0.0003653091874999,1
80167,0.0003651261111113265,3
387694,0.0003640760625001,1
389084,0.00036394571875005,2
100506929,0.0003576577499999,1
100506530,0.0003468884374999,1
101927273,0.0003434216250002,1
415,0.0003430536249999,1
55293,0.0003415271354166721,4
283971,0.00034034375,1
101929073,0.0003402176875,1
440335,0.0003370334374999,1
11105,0.0003368460624999,1
100874021,0.0003353601875,1
642345,0.0003275799999999,1
81623,0.00032723725000005,2
7652,0.00032562574999991695,2
100507389,0.00032465328124995,2
246213,0.00032374875,1
54360,0.0003237026250002,1
64403,0.0003232281875005,2
80099,0.0003224773750001,1
1562,0.0003221900625001,2
101929651,0.0003219949999997,1
5741,0.0003169938125,1
3060,0.0003156524375,1
200931,0.0003141857500001,1
255130,0.0003126730000002,1
153020,0.00030986956249990077,2
728450,0.0003066577499999,1
5726,0.0003057536874999,1
1235,0.0003024711874997,1
100101938,0.0003001621875,1
403314,0.0002988087499997,1
144124,0.0002981159374999,1
101927193,0.0002971401249998,1
101927869,0.0002924989999999,1
174,0.0002920634999998,1
8715,0.0002916721874999,2
80052,0.0002908248125002,1
11223,0.00028874081249985,2
340069,0.0002840455624997,1
101929745,0.0002816338125,1
374355,0.0002812638749998,1
420,0.00027521099999994994,2
100128329,0.0002710008749997,1
574029,0.0002706614374998,1
84931,0.000269715291667,1
101929335,0.00026922275000005,2
60529,0.0002691117500002,1
102725382,0.0002652839999996,1
4153,0.0002647666249999,1
100132987,0.000260522125,1
118670,0.0002600088124999,1
102723448,0.0002590960624999,1
3359,0.00025576975000005,2
26184,0.0002546743125,1
119548,0.0002536130624997,1
3167,0.0002471119375,1
101927809,0.0002470730624999,1
101928565,0.0002455937708334,1
284340,0.0002418720000001,1
2677,0.00023231605833338165,5
8622,0.0002292697569442331,3
100506351,0.0002266150625001,1
732275,0.0002249492500001,1
146779,0.0002238265,1
285370,0.00022361562499995,2
101928211,0.0002195708124999,1
94233,0.0002193345000001,1
9951,0.00021436875,1
2880,0.00021293471875005,2
254028,0.0002113463749999,1
283025,0.0002104626874999,1
150209,0.0002097164374998,1
399671,0.0002092096875001,1
79782,0.0002086084999999,1
100505902,0.0002082587500003,1
55412,0.00019770271875005,2
57057,0.000195304875,1
641364,0.0001943781249997,1
150280,0.0001927523437499,2
162387,0.0001906759375001,1
4314,0.0001857494999999,1
389434,0.0001842294999998,1
56000,0.00017942012500005,2
83956,0.0001711095624998,1
101926975,0.0001687720625,1
27285,0.0001662430000002,1
114042,0.00016480316666663334,3
5347,0.0001631517499998,1
101928012,0.0001585701249999,1
2492,0.00015530825,1
2814,0.00015175830208314983,2
100170229,0.0001416263125002,1
8927,0.0001415515,1
57795,0.000141083875,1
83657,0.0001389545624999,1
100130357,0.0001386464375001,1
29986,0.000136830062499,1
1179,0.0001340366249995,1
100288721,0.0001301340624997,1
102800316,0.0001206423749997,1
285175,0.00011685393750003333,3
55655,0.00011444418750005,2
1594,0.0001102476249998,1
101362076,0.0001101640625007,1
645249,0.0001021013749999,1
8437,0.0001016471249999,2
101929261,0.0001006071250002,1
283171,9.994975000005012e-05,1
100130581,9.763412500005e-05,2
731779,9.690793749994596e-05,1
101928461,9.461068749994084e-05,1
57214,9.320218749995e-05,2
53942,9.102696875015e-05,2
259240,8.82044374999e-05,2
173,8.347712500000881e-05,1
9210,7.916212500003184e-05,1
283694,7.68350625e-05,2
100189589,7.575731250009099e-05,1
100996597,7.567593750001933e-05,1
102724537,7.499918749998002e-05,1
101926959,7.375406249998662e-05,1
5458,6.936262500012447e-05,1
101928200,6.733881249987306e-05,1
724087,6.491875000014247e-05,1
93107,5.983593749991911e-05,1
728445,5.969518750026381e-05,1
83953,5.675818749972805e-05,1
652972,5.385584374995e-05,2
4760,5.295009375005e-05,2
114836,5.129000000003714e-05,1
10879,5.0489791666649686e-05,2
2916,4.957868749988492e-05,1
259249,4.950293749983459e-05,1
101928449,4.574443750016144e-05,1
25834,4.5740125000026666e-05,1
54586,4.27180208334e-05,3
101929660,3.9877687500133874e-05,1
114571,3.80029375000035e-05,1
63950,3.347368749917479e-05,1
6822,3.205071874989862e-05,2
5146,2.8933437500100467e-05,1
3769,2.6484312499963636e-05,2
8823,2.2531312499740608e-05,1
646113,2.2291187500078635e-05,2
23026,2.033175000004661e-05,2
101927195,1.4994187500061427e-05,1
1746,6.661338147750939e-16,2
283867,4.440892098500626e-16,1
100128343,4.440892098500626e-16,1
407738,0.0,1
54848,0.0,1
7350,0.0,1
375612,0.0,1
642394,0.0,1
55247,0.0,1
54860,0.0,1
404037,0.0,1
407021,0.0,1
8224,0.0,1
402665,0.0,1
414196,0.0,1
641365,0.0,1
414300,0.0,1
1237,0.0,1
414899,0.0,1
414926,0.0,2
619434,0.0,1
1233,0.0,1
54845,0.0,2
402381,0.0,1
1539,0.0,1
55259,0.0,1
55894,0.0,1
401303,0.0,1
643246,0.0,1
643224,0.0,1
401324,0.0,1
643210,0.0,1
1007,0.0,1
1308,0.0,1
8612,0.0,1
401442,0.0,1
1297,0.0,2
8590,0.0,1
1014,0.0,1
401550,0.0,1
7356,0.0,1
401565,0.0,2
642776,0.0,1
439933,0.0,2
374454,0.0,1
441242,0.0,1
8448,0.0,1
8361,0.0,1
56097,0.0,1
1068,0.0,1
8368,0.0,1
1088,0.0,1
440900,0.0,3
8386,0.0,1
1103,0.0,1
8392,0.0,1
439941,0.0,1
55018,0.0,1
442421,0.0,1
441052,0.0,1
442194,0.0,1
441072,0.0,1
442191,0.0,1
442186,0.0,1
442184,0.0,1
494558,0.0,1
497256,0.0,1
497634,0.0,1
8354,0.0,1
8435,0.0,1
401220,0.0,1
439990,0.0,1
56120,0.0,1
440021,0.0,1
53836,0.0,1
8419,0.0,1
1208,0.0,1
613126,0.0,1
8521,0.0,1
440184,0.0,1
374918,0.0,1
8513,0.0,1
550112,0.0,1
8484,0.0,1
541473,0.0,1
8352,0.0,1
619351,0.0,1
401145,0.0,1
8115,0.0,2
390058,0.0,1
1413,0.0,1
1412,0.0,1
8755,0.0,1
1411,0.0,1
646484,0.0,1
389812,0.0,1
8749,0.0,2
389857,0.0,1
390059,0.0,1
389421,0.0,1
387755,0.0,1
646324,0.0,1
390616,0.0,1
1409,0.0,1
390790,0.0,1
391059,0.0,1
387718,0.0,1
7712,0.0,1
387856,0.0,1
389320,0.0,1
645524,0.0,1
388533,0.0,1
387978,0.0,1
388325,0.0,1
7471,0.0,1
388389,0.0,1
653160,0.0,1
651430,0.0,1
54363,0.0,1
7478,0.0,1
648691,0.0,1
646522,0.0,1
55753,0.0,1
1448,0.0,1
647323,0.0,1
388714,0.0,1
646626,0.0,1
389123,0.0,1
7576,0.0,1
389247,0.0,1
392459,0.0,1
645485,0.0,1
54089,0.0,1
400768,0.0,1
644852,0.0,1
386675,0.0,1
378925,0.0,1
644809,0.0,1
644139,0.0,1
378832,0.0,1
1361,0.0,1
1001,0.0,1
54729,0.0,1
54576,0.0,2
909,0.0,1
653581,0.0,1
378828,0.0,1
54738,0.0,1
643616,0.0,1
401124,0.0,1
378825,0.0,1
53940,0.0,1
54578,0.0,1
645027,0.0,1
399717,0.0,2
400360,0.0,1
54544,0.0,1
54546,0.0,1
1379,0.0,1
7399,0.0,1
55532,0.0,1
645188,0.0,1
387496,0.0,1
8689,0.0,1
400500,0.0,1
400655,0.0,2
55507,0.0,1
400548,0.0,1
55478,0.0,1
54039,0.0,1
387316,0.0,1
55448,0.0,1
400629,0.0,1
8688,0.0,1
103456507,0.0,1
254272,0.0,1
56134,0.0,1
3044,0.0,1
3053,0.0,1
150992,0.0,1
150568,0.0,1
84222,0.0,1
5047,0.0,1
150379,0.0,1
150147,0.0,1
150084,0.0,1
150051,0.0,1
5030,0.0,1
149954,0.0,1
149837,0.0,2
149830,0.0,1
149703,0.0,1
149473,0.0,1
3049,0.0,1
84125,0.0,1
2984,0.0,1
84109,0.0,1
83900,0.0,1
83901,0.0,1
83902,0.0,1
153218,0.0,1
152940,0.0,1
2998,0.0,1
3000,0.0,1
5149,0.0,1
152274,0.0,1
5132,0.0,1
84075,0.0,1
84076,0.0,1
151760,0.0,2
151657,0.0,1
151647,0.0,1
149428,0.0,1
149351,0.0,1
149233,0.0,2
148811,0.0,1
84651,0.0,1
84654,0.0,1
84657,0.0,1
84658,0.0,1
146853,0.0,1
84672,0.0,1
4902,0.0,1
146513,0.0,1
84692,0.0,1
146336,0.0,1
84735,0.0,1
145978,0.0,1
145858,0.0,1
84779,0.0,1
3238,0.0,1
84645,0.0,1
84636,0.0,1
4923,0.0,1
84504,0.0,1
3169,0.0,2
84332,0.0,1
4994,0.0,1
4993,0.0,1
148109,0.0,1
84451,0.0,1
147945,0.0,1
147409,0.0,1
4975,0.0,1
147920,0.0,1
84528,0.0,1
147791,0.0,1
147741,0.0,1
4935,0.0,1
83899,0.0,1
83887,0.0,1
2765,0.0,1
168391,0.0,1
166752,0.0,1
2832,0.0,1
165530,0.0,1
2834,0.0,1
2837,0.0,1
164781,0.0,1
164592,0.0,1
164312,0.0,2
5456,0.0,1
163747,0.0,1
80834,0.0,1
163589,0.0,1
2853,0.0,1
2854,0.0,1
2862,0.0,1
80329,0.0,1
168433,0.0,1
83884,0.0,1
80309,0.0,1
80164,0.0,1
171482,0.0,1
80178,0.0,1
171389,0.0,1
170825,0.0,1
170712,0.0,1
170680,0.0,1
170679,0.0,1
170572,0.0,1
170425,0.0,1
2798,0.0,3
169966,0.0,1
169026,0.0,2
2815,0.0,1
168448,0.0,1
81501,0.0,1
161635,0.0,1
161436,0.0,2
160492,0.0,1
157807,0.0,1
157740,0.0,1
83647,0.0,1
83656,0.0,1
83755,0.0,1
83795,0.0,1
83844,0.0,1
83851,0.0,1
153643,0.0,1
83866,0.0,1
83867,0.0,1
83868,0.0,1
5173,0.0,1
83873,0.0,1
153469,0.0,1
83598,0.0,1
157855,0.0,1
2922,0.0,1
81870,0.0,1
81697,0.0,1
160419,0.0,1
160313,0.0,2
160298,0.0,1
160287,0.0,1
81797,0.0,1
81871,0.0,1
158228,0.0,2
5288,0.0,1
158724,0.0,1
158506,0.0,1
83446,0.0,1
83447,0.0,1
2913,0.0,1
145741,0.0,1
145645,0.0,1
144766,0.0,1
125972,0.0,1
92747,0.0,1
4166,0.0,1
124912,0.0,1
4161,0.0,1
124626,0.0,1
4160,0.0,1
3753,0.0,2
124535,0.0,1
93377,0.0,1
93556,0.0,1
4143,0.0,1
93661,0.0,1
122945,0.0,1
94025,0.0,1
94030,0.0,1
92745,0.0,1
92483,0.0,1
84847,0.0,1
92421,0.0,1
127845,0.0,1
3681,0.0,1
127534,0.0,1
127391,0.0,1
127247,0.0,1
91937,0.0,1
126868,0.0,1
3698,0.0,1
126520,0.0,1
126433,0.0,1
4246,0.0,1
126205,0.0,1
126204,0.0,1
126147,0.0,2
126123,0.0,1
122258,0.0,1
94122,0.0,2
94137,0.0,1
122042,0.0,1
117579,0.0,1
117532,0.0,1
117531,0.0,1
117195,0.0,1
117144,0.0,1
3950,0.0,1
116933,0.0,1
3849,0.0,1
3850,0.0,1
116372,0.0,1
116369,0.0,1
3852,0.0,1
115653,0.0,1
116123,0.0,1
3886,0.0,1
114771,0.0,1
118663,0.0,1
114026,0.0,1
4103,0.0,1
94234,0.0,1
4112,0.0,1
121793,0.0,1
4109,0.0,1
4107,0.0,1
4105,0.0,1
4102,0.0,1
118856,0.0,1
121278,0.0,1
121214,0.0,1
120065,0.0,1
119467,0.0,1
3810,0.0,1
3813,0.0,1
128025,0.0,1
91646,0.0,1
128178,0.0,1
135946,0.0,1
140678,0.0,1
140258,0.0,1
139420,0.0,1
3386,0.0,1
139378,0.0,1
85280,0.0,1
85285,0.0,1
85290,0.0,1
85359,0.0,1
138240,0.0,1
138065,0.0,1
138046,0.0,1
3441,0.0,1
85438,0.0,1
3445,0.0,1
140701,0.0,1
3358,0.0,2
140711,0.0,1
143241,0.0,1
4829,0.0,1
3294,0.0,1
84873,0.0,1
4821,0.0,1
143662,0.0,2
143501,0.0,1
143162,0.0,1
140828,0.0,1
140902,0.0,1
3346,0.0,1
3347,0.0,1
140870,0.0,1
140850,0.0,1
