Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,toll-like receptor signaling pathway (GO:0002224),7/91,0.0348937002849696,0.386212122572089,0,0,2.3892200695479384,8.016906030215385,IKBKB;MAPKAPK3;S100A1;MAPKAPK2;LBP;S100A9;S100A8
GO_Biological_Process_2021,regulation of cellular response to oxidative stress (GO:1900407),2/9,0.0352686764709928,0.386212122572089,0,0,8.16356720202874,27.30517353320124,PINK1;ABCD1
GO_Biological_Process_2021,endothelial cell chemotaxis (GO:0035767),2/9,0.0352686764709928,0.386212122572089,0,0,8.16356720202874,27.30517353320124,NR4A1;VEGFA
GO_Biological_Process_2021,Schwann cell development (GO:0014044),2/9,0.0352686764709928,0.386212122572089,0,0,8.16356720202874,27.30517353320124,MYOC;LGI4
GO_Biological_Process_2021,L-ascorbic acid metabolic process (GO:0019852),2/9,0.0352686764709928,0.386212122572089,0,0,8.16356720202874,27.30517353320124,GSTO1;RGN
GO_Biological_Process_2021,peripheral nervous system axon ensheathment (GO:0032292),2/9,0.0352686764709928,0.386212122572089,0,0,8.16356720202874,27.30517353320124,MYOC;LGI4
GO_Biological_Process_2021,acyl-CoA metabolic process (GO:0006637),4/37,0.0357021610798041,0.3880083921125881,0,0,3.468932649941552,11.560370888709295,ACOT11;OGDH;DLST;ACACB
GO_Biological_Process_2021,skeletal muscle tissue development (GO:0007519),4/37,0.0357021610798041,0.3880083921125881,0,0,3.468932649941552,11.560370888709295,ZBTB18;MYLK2;MYH14;KLHL40
GO_Biological_Process_2021,positive regulation of cellular component biogenesis (GO:0044089),7/92,0.0367104586722649,0.3945218064842777,0,0,2.3609888664854912,7.802344766227858,SMAD3;HYAL1;FAF1;VPS4A;PRKCA;MPP7;VEGFA
GO_Biological_Process_2021,glutathione derivative biosynthetic process (GO:1901687),3/22,0.036986419357901,0.3945218064842777,0,0,4.515321637426901,14.887938722968832,GSTM4;GSTZ1;GSTO1
GO_Biological_Process_2021,glutathione derivative metabolic process (GO:1901685),3/22,0.036986419357901,0.3945218064842777,0,0,4.515321637426901,14.887938722968832,GSTM4;GSTZ1;GSTO1
GO_Biological_Process_2021,heme biosynthetic process (GO:0006783),3/22,0.036986419357901,0.3945218064842777,0,0,4.515321637426901,14.887938722968832,HMBS;FXN;COX10
GO_Biological_Process_2021,positive regulation of axon extension (GO:0045773),3/22,0.036986419357901,0.3945218064842777,0,0,4.515321637426901,14.887938722968832,TWF2;MAPT;VEGFA
GO_Biological_Process_2021,response to molecule of bacterial origin (GO:0002237),6/73,0.0372442196820751,0.3958057294626432,0,0,2.565964818763326,8.442687613416853,MAPKAPK3;MAPKAPK2;LBP;NOS1;S100A9;S100A8
GO_Biological_Process_2021,pyruvate metabolic process (GO:0006090),5/55,0.0381692739026899,0.3997363957808981,0,0,2.863595839524517,9.351714905466752,PFKFB2;PFKFB1;SLC16A1;BSG;VDAC1
GO_Biological_Process_2021,regulation of cardiac conduction (GO:1903779),5/55,0.0381692739026899,0.3997363957808981,0,0,2.863595839524517,9.351714905466752,DMPK;KCNJ11;NPPA;FXYD1;NOS1
GO_Biological_Process_2021,triglyceride metabolic process (GO:0006641),5/55,0.0381692739026899,0.3997363957808981,0,0,2.863595839524517,9.351714905466752,FABP3;DGAT1;FABP7;PNPLA4;PNPLA2
GO_Biological_Process_2021,negative regulation of cysteine-type endopeptidase activity involved in apoptotic process (GO:0043154),5/55,0.0381692739026899,0.3997363957808981,0,0,2.863595839524517,9.351714905466752,YWHAE;USP47;RNF34;DHCR24;VEGFA
GO_Biological_Process_2021,sterol biosynthetic process (GO:0016126),4/38,0.0388701009126263,0.4041367892720723,0,0,3.366730668528539,10.933558639108917,IDI2;DHCR24;LSS;TM7SF2
GO_Biological_Process_2021,positive regulation of potassium ion transport (GO:0043268),4/38,0.0388701009126263,0.4041367892720723,0,0,3.366730668528539,10.933558639108917,AMIGO1;KCNMA1;KCNN2;KCNJ2
GO_Biological_Process_2021,positive regulation of developmental process (GO:0051094),11/177,0.0391049499245539,0.4051160279953785,0,0,1.903108686620545,6.168938651615703,CEBPB;PINK1;GDNF;INSR;ZBTB16;SRF;DVL1;NEURL1;SPIRE1;MIEF2;VEGFA
GO_Biological_Process_2021,protein polyubiquitination (GO:0000209),17/314,0.0398341789590673,0.4084335435675508,0,0,1.6474630317292949,5.309822721457207,FBXW4;FBXW5;RNF34;PELI3;IRF2BP1;RNF19B;UBE2QL1;ZFP91;FBXO32;DCAF15;FBXO40;RNF115;RNF126;SHARPIN;NEDD4;FBXO6;THOP1
GO_Biological_Process_2021,activation of protein kinase activity (GO:0032147),8/114,0.0401397645735023,0.4084335435675508,0,0,2.1645733596170094,6.959942774374777,STK11;PINK1;ADCY9;INSR;MLST8;ZFP91;ADCY2;VEGFA
GO_Biological_Process_2021,response to lipid (GO:0033993),8/114,0.0401397645735023,0.4084335435675508,0,0,2.1645733596170094,6.959942774374777,RXRA;MAPKAPK3;MAPKAPK2;LBP;NOS1;S100A9;RXRG;S100A8
GO_Biological_Process_2021,positive regulation of cellular component organization (GO:0051130),8/114,0.0401397645735023,0.4084335435675508,0,0,2.1645733596170094,6.959942774374777,HYAL1;ABCB4;INSR;FAF1;NEURL1;PLEKHM2;MPP7;VEGFA
GO_Biological_Process_2021,artery development (GO:0060840),3/23,0.0414940756811787,0.4084335435675508,0,0,4.289333333333333,13.649536335496592,TBX1;SMAD7;VEGFA
GO_Biological_Process_2021,regulation of interleukin-4 production (GO:0032673),3/23,0.0414940756811787,0.4084335435675508,0,0,4.289333333333333,13.649536335496592,CEBPB;PRKCQ;ZFPM1
GO_Biological_Process_2021,diacylglycerol metabolic process (GO:0046339),3/23,0.0414940756811787,0.4084335435675508,0,0,4.289333333333333,13.649536335496592,DGAT1;DGKZ;PNPLA2
GO_Biological_Process_2021,regulation of peptidase activity (GO:0052547),3/23,0.0414940756811787,0.4084335435675508,0,0,4.289333333333333,13.649536335496592,PINK1;FURIN;MAPK12
GO_Biological_Process_2021,hyaluronan metabolic process (GO:0030212),3/23,0.0414940756811787,0.4084335435675508,0,0,4.289333333333333,13.649536335496592,HYAL1;HYAL4;CHP1
GO_Biological_Process_2021,positive regulation of cholesterol efflux (GO:0010875),3/23,0.0414940756811787,0.4084335435675508,0,0,4.289333333333333,13.649536335496592,RXRA;NR1H2;GPS2
GO_Biological_Process_2021,positive regulation of protein autophosphorylation (GO:0031954),3/23,0.0414940756811787,0.4084335435675508,0,0,4.289333333333333,13.649536335496592,GREM1;NEK10;VEGFA
GO_Biological_Process_2021,positive regulation of receptor internalization (GO:0002092),3/23,0.0414940756811787,0.4084335435675508,0,0,4.289333333333333,13.649536335496592,GREM1;INSR;VEGFA
GO_Biological_Process_2021,endothelial cell migration (GO:0043542),4/39,0.042193448018292,0.4084335435675508,0,0,3.270368800339127,10.352320813740862,NR4A1;SOX18;PXN;VEGFA
GO_Biological_Process_2021,organophosphate biosynthetic process (GO:0090407),4/39,0.042193448018292,0.4084335435675508,0,0,3.270368800339127,10.352320813740862,PCYT2;PNPO;AGPAT3;IP6K3
GO_Biological_Process_2021,alanine transport (GO:0032328),2/10,0.043112429598797,0.4084335435675508,0,0,7.142751479289941,22.45641018313672,SLC1A4;SLC38A3
GO_Biological_Process_2021,regulation of actin filament-based movement (GO:1903115),2/10,0.043112429598797,0.4084335435675508,0,0,7.142751479289941,22.45641018313672,MYLK2;PLN
GO_Biological_Process_2021,cAMP biosynthetic process (GO:0006171),2/10,0.043112429598797,0.4084335435675508,0,0,7.142751479289941,22.45641018313672,ADCY9;ADCY2
GO_Biological_Process_2021,cellular response to acidic pH (GO:0071468),2/10,0.043112429598797,0.4084335435675508,0,0,7.142751479289941,22.45641018313672,CHP1;RAB11B
GO_Biological_Process_2021,DNA dealkylation (GO:0035510),2/10,0.043112429598797,0.4084335435675508,0,0,7.142751479289941,22.45641018313672,ALKBH5;ASCC2
GO_Biological_Process_2021,DNA dealkylation involved in DNA repair (GO:0006307),2/10,0.043112429598797,0.4084335435675508,0,0,7.142751479289941,22.45641018313672,ALKBH5;ASCC2
GO_Biological_Process_2021,regulation of T-helper 17 type immune response (GO:2000316),2/10,0.043112429598797,0.4084335435675508,0,0,7.142751479289941,22.45641018313672,PRKCQ;SMAD7
GO_Biological_Process_2021,lactation (GO:0007595),2/10,0.043112429598797,0.4084335435675508,0,0,7.142751479289941,22.45641018313672,ERBB4;VEGFA
GO_Biological_Process_2021,negative regulation of transcription by competitive promoter binding (GO:0010944),2/10,0.043112429598797,0.4084335435675508,0,0,7.142751479289941,22.45641018313672,BHLHE41;SMAD7
GO_Biological_Process_2021,neuron projection fasciculation (GO:0106030),2/10,0.043112429598797,0.4084335435675508,0,0,7.142751479289941,22.45641018313672,AMIGO1;ARHGAP35
GO_Biological_Process_2021,neuron projection maintenance (GO:1990535),2/10,0.043112429598797,0.4084335435675508,0,0,7.142751479289941,22.45641018313672,INSR;ABCD1
GO_Biological_Process_2021,pinocytosis (GO:0006907),2/10,0.043112429598797,0.4084335435675508,0,0,7.142751479289941,22.45641018313672,MAPKAPK3;MAPKAPK2
GO_Biological_Process_2021,mammary gland development (GO:0030879),3/24,0.0462642195623308,0.4284447479419451,0,0,4.084867724867725,12.554376961571318,ERBB4;ARHGAP35;VEGFA
GO_Biological_Process_2021,neuromuscular junction development (GO:0007528),3/24,0.0462642195623308,0.4284447479419451,0,0,4.084867724867725,12.554376961571318,UNC13C;NEDD4;DVL1
GO_Biological_Process_2021,porphyrin-containing compound biosynthetic process (GO:0006779),3/24,0.0462642195623308,0.4284447479419451,0,0,4.084867724867725,12.554376961571318,HMBS;FXN;COX10
GO_Biological_Process_2021,positive regulation of cell-substrate junction organization (GO:0150117),3/24,0.0462642195623308,0.4284447479419451,0,0,4.084867724867725,12.554376961571318,DUSP3;MYOC;VEGFA
GO_Biological_Process_2021,positive regulation of transcription from RNA polymerase II promoter in response to stress (GO:0036003),3/24,0.0462642195623308,0.4284447479419451,0,0,4.084867724867725,12.554376961571318,CEBPB;HSF1;VEGFA
GO_Biological_Process_2021,chordate embryonic development (GO:0043009),5/58,0.0463490223257073,0.4284447479419451,0,0,2.70108497574925,8.296531280095754,TBX1;ARNT2;DVL1;ZNF358;VEGFA
GO_Biological_Process_2021,regulation of tumor necrosis factor-mediated signaling pathway (GO:0010803),5/58,0.0463490223257073,0.4284447479419451,0,0,2.70108497574925,8.296531280095754,IKBKB;SHARPIN;PELI3;GPS2;SPATA2
GO_Biological_Process_2021,cholesterol metabolic process (GO:0008203),6/77,0.0464148476937107,0.4284447479419451,0,0,2.420900402414487,7.4324931813987964,RXRA;IDI2;DHCR24;GBA2;LSS;TM7SF2
GO_Biological_Process_2021,protein polymerization (GO:0051258),5/59,0.0492894322537186,0.437802392235794,0,0,2.650927301744538,7.979411999085796,PSTPIP2;MID1IP1;CHMP4B;SPIRE1;MAPT
GO_Biological_Process_2021,carboxylic acid transmembrane transport (GO:1905039),4/41,0.0493059678330563,0.437802392235794,0,0,3.093271312855882,9.309850079005487,ABCC1;SLC16A1;SLC38A3;SLC25A11
GO_Biological_Process_2021,regulation of release of cytochrome c from mitochondria (GO:0090199),4/41,0.0493059678330563,0.437802392235794,0,0,3.093271312855882,9.309850079005487,MLLT11;PINK1;PPIF;FXN
GO_Biological_Process_2021,heart contraction (GO:0060047),4/41,0.0493059678330563,0.437802392235794,0,0,3.093271312855882,9.309850079005487,MYLK2;DMD;TNNI3;SCN1B
GO_Biological_Process_2021,response to growth factor (GO:0070848),4/41,0.0493059678330563,0.437802392235794,0,0,3.093271312855882,9.309850079005487,IBSP;TWF2;NOS1;EMD
GO_Biological_Process_2021,hexose metabolic process (GO:0019318),4/41,0.0493059678330563,0.437802392235794,0,0,3.093271312855882,9.309850079005487,KCNJ11;DCXR;SLC37A4;FBP2
GO_Biological_Process_2021,negative regulation of antigen receptor-mediated signaling pathway (GO:0050858),3/25,0.0512921748985021,0.437802392235794,0,0,3.898989898989899,11.580846371406826,DUSP3;GPS2;DGKZ
GO_Biological_Process_2021,negative regulation of ion transport (GO:0043271),3/25,0.0512921748985021,0.437802392235794,0,0,3.898989898989899,11.580846371406826,PLN;NEDD4;NOS1
GO_Biological_Process_2021,positive regulation of lipid metabolic process (GO:0045834),3/25,0.0512921748985021,0.437802392235794,0,0,3.898989898989899,11.580846371406826,MLXIPL;EEF1A2;SORBS1
GO_Biological_Process_2021,positive regulation of release of cytochrome c from mitochondria (GO:0090200),3/25,0.0512921748985021,0.437802392235794,0,0,3.898989898989899,11.580846371406826,MLLT11;PINK1;PPIF
GO_Biological_Process_2021,axon development (GO:0061564),6/79,0.0514810560603018,0.437802392235794,0,0,2.354329745596869,6.984216618299637,RAB3A;MAP1S;AMIGO1;SLITRK4;MAPT;ARHGAP35
GO_Biological_Process_2021,regulation of cellular response to heat (GO:1900034),6/79,0.0514810560603018,0.437802392235794,0,0,2.354329745596869,6.984216618299637,YWHAE;MAPKAPK2;CAMK2A;HSF1;MLST8;MAPT
GO_Biological_Process_2021,positive regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032436),6/79,0.0514810560603018,0.437802392235794,0,0,2.354329745596869,6.984216618299637,DVL1;RNF19B;RAD23A;KLHL40;HSPBP1;SMAD7
GO_Biological_Process_2021,positive regulation of ubiquitin-dependent protein catabolic process (GO:2000060),6/79,0.0514810560603018,0.437802392235794,0,0,2.354329745596869,6.984216618299637,DVL1;RNF19B;RAD23A;KLHL40;HSPBP1;SMAD7
GO_Biological_Process_2021,angiogenesis involved in wound healing (GO:0060055),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,SRF;VEGFA
GO_Biological_Process_2021,regulation of calcium ion transmembrane transport via high voltage-gated calcium channel (GO:1902514),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,NPPA;NOS1
GO_Biological_Process_2021,cardiac muscle cell membrane repolarization (GO:0099622),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,YWHAE;KCNJ2
GO_Biological_Process_2021,erythrocyte development (GO:0048821),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,DMTN;LYAR
GO_Biological_Process_2021,regulation of stress-activated protein kinase signaling cascade (GO:0070302),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,GREM1;MAP2K2
GO_Biological_Process_2021,fatty acid homeostasis (GO:0055089),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,MLXIPL;ABCD1
GO_Biological_Process_2021,regulation of T cell apoptotic process (GO:0070232),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,PRKCQ;IDO1
GO_Biological_Process_2021,glycerol metabolic process (GO:0006071),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,GOT1;PGP
GO_Biological_Process_2021,glycerolipid metabolic process (GO:0046486),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,PGP;DGKZ
GO_Biological_Process_2021,induction of positive chemotaxis (GO:0050930),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,VEGFB;VEGFA
GO_Biological_Process_2021,skeletal muscle cell differentiation (GO:0035914),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,MYLK2;KLHL40
GO_Biological_Process_2021,positive regulation of chondrocyte differentiation (GO:0032332),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,PKDCC;ZBTB16
GO_Biological_Process_2021,positive regulation of triglyceride biosynthetic process (GO:0010867),2/11,0.0515329899194215,0.437802392235794,0,0,6.348783694937541,18.827528163109413,CTDNEP1;NR1H2
GO_Biological_Process_2021,regulation of organelle organization (GO:0033043),6/80,0.0541358140711664,0.4572174326245138,0,0,2.3223938223938223,6.772702616574215,PINK1;SAR1B;MIEF2;MAPT;S100A9;S100A8
GO_Biological_Process_2021,positive regulation of cell adhesion (GO:0045785),6/80,0.0541358140711664,0.4572174326245138,0,0,2.3223938223938223,6.772702616574215,IBSP;HYAL1;PRKCA;DUSP26;SMAD7;VEGFA
GO_Biological_Process_2021,epithelium development (GO:0060429),8/122,0.0558366239267872,0.4681875678288509,0,0,2.011835559046871,5.804800001985207,TBX1;TAGLN;SOX18;DVL1;VDAC1;ZNF358;UPK3A;VEGFA
GO_Biological_Process_2021,potassium ion transport (GO:0006813),8/122,0.0558366239267872,0.4681875678288509,0,0,2.011835559046871,5.804800001985207,KCNJ11;HPN;KCNMA1;CHP1;KCNN2;KCNA5;KCNA7;KCNJ2
GO_Biological_Process_2021,regulation of chondrocyte differentiation (GO:0032330),3/26,0.0565726644459861,0.4681875678288509,0,0,3.7292753623188406,10.711334227282052,GREM1;PKDCC;ZBTB16
GO_Biological_Process_2021,regulation of glycogen biosynthetic process (GO:0005979),3/26,0.0565726644459861,0.4681875678288509,0,0,3.7292753623188406,10.711334227282052,INSR;PPP1R3A;SORBS1
GO_Biological_Process_2021,lamellipodium assembly (GO:0030032),3/26,0.0565726644459861,0.4681875678288509,0,0,3.7292753623188406,10.711334227282052,DMTN;PARVB;ARHGEF6
GO_Biological_Process_2021,negative regulation of macroautophagy (GO:0016242),3/26,0.0565726644459861,0.4681875678288509,0,0,3.7292753623188406,10.711334227282052,PINK1;FEZ2;CHMP4B
GO_Biological_Process_2021,positive regulation of G1/S transition of mitotic cell cycle (GO:1900087),3/26,0.0565726644459861,0.4681875678288509,0,0,3.7292753623188406,10.711334227282052,LSM10;HYAL1;EIF4G1
GO_Biological_Process_2021,negative regulation of protein modification process (GO:0031400),6/81,0.0568720275956066,0.4693164454881007,0,0,2.291309523809524,6.569073654618522,FXYD1;FKBP8;CHP1;DMD;MAPT;SNTA1
GO_Biological_Process_2021,myofibril assembly (GO:0030239),4/43,0.0570361483414056,0.4693260206378524,0,0,2.934337670242715,8.404148581376853,FHOD3;OBSCN;LMOD1;MYLK3
GO_Biological_Process_2021,phosphate-containing compound metabolic process (GO:0006796),12/212,0.0579711575268185,0.47323309458315,0,0,1.7227027027027026,4.905929425874097,PFKFB2;PFKFB1;INPP5A;DUSP3;IMPA2;INPP5J;PGP;AGPAT1;PLCD4;IP6K3;DUSP13;FBP2
GO_Biological_Process_2021,positive regulation of epithelial cell proliferation (GO:0050679),8/123,0.058038203512812,0.47323309458315,0,0,1.994237508111616,5.67690378857657,TBX1;NR4A1;HYAL1;HPN;GDF2;VEGFB;PRKCA;VEGFA
GO_Biological_Process_2021,regulation of cell death (GO:0010941),7/102,0.0583325515892424,0.47323309458315,0,0,2.111365597301749,5.999645914211458,RILPL1;FAF1;CHP1;CHMP4B;HBB;DHCR24;EIF4G1
GO_Biological_Process_2021,regulation of proteasomal ubiquitin-dependent protein catabolic process (GO:0032434),7/102,0.0583325515892424,0.47323309458315,0,0,2.111365597301749,5.999645914211458,DESI1;DVL1;RNF19B;RAD23A;KLHL40;HSPBP1;SMAD7
GO_Biological_Process_2021,regulation of protein catabolic process (GO:0042176),7/102,0.0583325515892424,0.47323309458315,0,0,2.111365597301749,5.999645914211458,FAF1;NEDD4;EEF1A2;ASB11;FURIN;IDE;RILP
GO_Biological_Process_2021,negative regulation of kinase activity (GO:0033673),5/62,0.0587552645258129,0.473340209556533,0,0,2.5110137900471834,7.117153508445885,DBNDD1;DVL1;CHP1;MAPT;CEP85
GO_Biological_Process_2021,cellular protein-containing complex assembly (GO:0034622),10/168,0.0604209691555576,0.473340209556533,0,0,1.8157356173728487,5.095715049675992,CHCHD4;SMAD3;MID1IP1;PXN;HSF1;ADRM1;CHMP4B;DMD;MAPT;HIGD1B
GO_Biological_Process_2021,adipose tissue development (GO:0060612),2/12,0.0604823601100014,0.473340209556533,0,0,5.713609467455622,16.028980139841497,RORC;DYRK1B
GO_Biological_Process_2021,axonal fasciculation (GO:0007413),2/12,0.0604823601100014,0.473340209556533,0,0,5.713609467455622,16.028980139841497,AMIGO1;ARHGAP35
GO_Biological_Process_2021,cochlea morphogenesis (GO:0090103),2/12,0.0604823601100014,0.473340209556533,0,0,5.713609467455622,16.028980139841497,TBX1;HPN
GO_Biological_Process_2021,regulation of response to oxidative stress (GO:1902882),2/12,0.0604823601100014,0.473340209556533,0,0,5.713609467455622,16.028980139841497,PINK1;ABCD1
GO_Biological_Process_2021,gas transport (GO:0015669),2/12,0.0604823601100014,0.473340209556533,0,0,5.713609467455622,16.028980139841497,CA2;HBB
GO_Biological_Process_2021,magnesium ion transport (GO:0015693),2/12,0.0604823601100014,0.473340209556533,0,0,5.713609467455622,16.028980139841497,SLC41A1;CNNM4
GO_Biological_Process_2021,mitotic nuclear membrane disassembly (GO:0007077),2/12,0.0604823601100014,0.473340209556533,0,0,5.713609467455622,16.028980139841497,CTDNEP1;PRKCA
GO_Biological_Process_2021,negative regulation of calcineurin-mediated signaling (GO:0106057),2/12,0.0604823601100014,0.473340209556533,0,0,5.713609467455622,16.028980139841497,FHL2;CHP1
GO_Biological_Process_2021,negative regulation of calcineurin-NFAT signaling cascade (GO:0070885),2/12,0.0604823601100014,0.473340209556533,0,0,5.713609467455622,16.028980139841497,FHL2;CHP1
GO_Biological_Process_2021,phosphate ion transmembrane transport (GO:0035435),2/12,0.0604823601100014,0.473340209556533,0,0,5.713609467455622,16.028980139841497,SLC37A4;SLC25A11
GO_Biological_Process_2021,positive regulation of branching involved in ureteric bud morphogenesis (GO:0090190),2/12,0.0604823601100014,0.473340209556533,0,0,5.713609467455622,16.028980139841497,GDNF;VEGFA
GO_Biological_Process_2021,intracellular protein transmembrane transport (GO:0065002),4/44,0.0611305848832644,0.4761457929689062,0,0,2.860830860534125,7.995286927619229,CHCHD4;TOMM40;PAM16;TOMM40L
GO_Biological_Process_2021,negative regulation of cell differentiation (GO:0045596),11/191,0.0612027719217261,0.4761457929689062,0,0,1.7538064301182743,4.899368397459314,GREM1;TBX1;SMAD3;ZBTB16;NR1H2;HPN;PKP2;GPS2;ANKRD2;ZFPM1;SMAD7
GO_Biological_Process_2021,negative regulation of multicellular organismal process (GO:0051241),12/214,0.0613368365248139,0.4761457929689062,0,0,1.7054678440817057,4.760599782116686,PARP3;STK11;NR1H2;SRF;PLCL1;HPN;ACOT11;NPR3;IL17D;HOXC10;MAP2K6;SMAD7
GO_Biological_Process_2021,acute inflammatory response (GO:0002526),3/27,0.0620998765236579,0.4769270517016928,0,0,3.573703703703704,9.931362898222332,CEBPB;LBP;MYLK3
GO_Biological_Process_2021,cellular response to unfolded protein (GO:0034620),3/27,0.0620998765236579,0.4769270517016928,0,0,3.573703703703704,9.931362898222332,HSF1;HSPA2;OPTN
GO_Biological_Process_2021,L-alpha-amino acid transmembrane transport (GO:1902475),3/27,0.0620998765236579,0.4769270517016928,0,0,3.573703703703704,9.931362898222332,SLC47A1;SLC1A4;SLC25A12
GO_Biological_Process_2021,positive regulation of nitric oxide biosynthetic process (GO:0045429),3/27,0.0620998765236579,0.4769270517016928,0,0,3.573703703703704,9.931362898222332,SMAD3;INSR;HBB
GO_Biological_Process_2021,neural crest cell development (GO:0014032),4/45,0.0653762095993152,0.5007539458670953,0,0,2.7909097488601,7.612476651606569,TBX1;SEMA6C;GDNF;ERBB4
GO_Biological_Process_2021,amide transport (GO:0042886),3/28,0.0678675272362216,0.5008844838079349,0,0,3.4305777777777777,9.228932113846854,SLC14A1;CPTP;UPK3A
GO_Biological_Process_2021,regulation of calcineurin-NFAT signaling cascade (GO:0070884),3/28,0.0678675272362216,0.5008844838079349,0,0,3.4305777777777777,9.228932113846854,FHL2;CHP1;LMCD1
GO_Biological_Process_2021,cytosolic calcium ion transport (GO:0060401),3/28,0.0678675272362216,0.5008844838079349,0,0,3.4305777777777777,9.228932113846854,JPH2;SLC25A23;JPH1
GO_Biological_Process_2021,sarcomere organization (GO:0045214),3/28,0.0678675272362216,0.5008844838079349,0,0,3.4305777777777777,9.228932113846854,FHOD3;OBSCN;MYLK3
GO_Biological_Process_2021,L-amino acid transport (GO:0015807),3/28,0.0678675272362216,0.5008844838079349,0,0,3.4305777777777777,9.228932113846854,SLC1A4;SLC38A3;SLC25A12
GO_Biological_Process_2021,negative regulation of calcium ion transmembrane transporter activity (GO:1901020),3/28,0.0678675272362216,0.5008844838079349,0,0,3.4305777777777777,9.228932113846854,YWHAE;PLN;GSTO1
GO_Biological_Process_2021,positive regulation of monooxygenase activity (GO:0032770),3/28,0.0678675272362216,0.5008844838079349,0,0,3.4305777777777777,9.228932113846854,GDNF;S100A1;NPR3
GO_Biological_Process_2021,positive regulation of nitric oxide metabolic process (GO:1904407),3/28,0.0678675272362216,0.5008844838079349,0,0,3.4305777777777777,9.228932113846854,SMAD3;INSR;HBB
GO_Biological_Process_2021,protein localization to lysosome (GO:0061462),3/28,0.0678675272362216,0.5008844838079349,0,0,3.4305777777777777,9.228932113846854,RNF128;NEDD4;VPS4A
GO_Biological_Process_2021,cellular response to peptide hormone stimulus (GO:0071375),7/106,0.0687933960015819,0.5008844838079349,0,0,2.0256363937436963,5.421914643913471,NR4A1;ADCY9;GOT1;INSR;ADCY2;SLC2A4;SORBS1
GO_Biological_Process_2021,membrane organization (GO:0061024),13/242,0.0694355165557853,0.5008844838079349,0,0,1.6298978888268707,4.34751917867314,CHRNB1;DMPK;SAR1B;VPS4A;AP2A1;EPS15L1;EPN1;CTDNEP1;CPTP;TRIP10;CHP1;CHMP4B;EMD
GO_Biological_Process_2021,alpha-amino acid metabolic process (GO:1901605),4/46,0.0697714506717302,0.5008844838079349,0,0,2.7243182139324573,7.253579979545941,GOT1;GPT2;GOT2;SLC25A12
GO_Biological_Process_2021,erythrocyte differentiation (GO:0030218),4/46,0.0697714506717302,0.5008844838079349,0,0,2.7243182139324573,7.253579979545941,DMTN;LYAR;ZFPM1;VEGFA
GO_Biological_Process_2021,positive regulation of nucleocytoplasmic transport (GO:0046824),4/46,0.0697714506717302,0.5008844838079349,0,0,2.7243182139324573,7.253579979545941,YWHAE;SMAD3;NEDD4;EMD
GO_Biological_Process_2021,plasma membrane bounded cell projection organization (GO:0120036),8/128,0.0698622414871555,0.5008844838079349,0,0,1.9106467661691544,5.084670406984371,LGI1;BTG2;GDNF;MYOC;FLRT3;NEDD4;TMEM108;MAPT
GO_Biological_Process_2021,protein neddylation (GO:0045116),2/13,0.0699151258648575,0.5008844838079349,0,0,5.193921463152233,13.81828916847989,DCUN1D2;UBE2M
GO_Biological_Process_2021,atrial cardiac muscle cell action potential (GO:0086014),2/13,0.0699151258648575,0.5008844838079349,0,0,5.193921463152233,13.81828916847989,KCNA5;KCNN2
GO_Biological_Process_2021,cellular potassium ion homeostasis (GO:0030007),2/13,0.0699151258648575,0.5008844838079349,0,0,5.193921463152233,13.81828916847989,KCNMA1;KCNJ2
GO_Biological_Process_2021,regulation of homotypic cell-cell adhesion (GO:0034110),2/13,0.0699151258648575,0.5008844838079349,0,0,5.193921463152233,13.81828916847989,PRKCA;PRKCQ
GO_Biological_Process_2021,regulation of membrane repolarization (GO:0060306),2/13,0.0699151258648575,0.5008844838079349,0,0,5.193921463152233,13.81828916847989,YWHAE;KCNJ2
GO_Biological_Process_2021,relaxation of cardiac muscle (GO:0055119),2/13,0.0699151258648575,0.5008844838079349,0,0,5.193921463152233,13.81828916847989,PLN;KCNJ2
GO_Biological_Process_2021,response to UV-B (GO:0010224),2/13,0.0699151258648575,0.5008844838079349,0,0,5.193921463152233,13.81828916847989,STK11;HYAL1
GO_Biological_Process_2021,mitochondrion transport along microtubule (GO:0047497),2/13,0.0699151258648575,0.5008844838079349,0,0,5.193921463152233,13.81828916847989,MAP1S;MAPT
